b1	v	ncl
-10.630556	0.049268	1
-10.624343	0.049268	1
-10.686718	0.285258	1
-10.602813	0.391262	1
-10.602813	0.263730	2
-10.602813	0.263730	2
-10.650385	0.308713	2
-10.613635	0.265016	2
-10.613635	0.081947	2
-10.566638	0.065111	2
-10.538283	0.292372	2
-10.538283	0.062890	2
-10.566976	0.062890	2
-10.570825	0.240340	2
-10.570825	0.240340	2
-10.600890	0.164644	2
-10.526554	0.164644	2
-10.599067	0.164644	2
-10.540845	0.164644	2
-10.540845	0.164644	2
-10.540845	0.164644	2
-10.540845	0.164644	2
-10.640032	0.089501	2
-10.640032	0.094521	2
-10.709123	0.094521	2
-10.709123	0.157601	2
-10.709123	0.271747	2
-10.709123	0.271747	2
-10.709123	0.390260	2
-10.709123	0.202026	2
-10.709123	0.311575	2
-10.800884	0.311575	2
-10.800884	0.026197	2
-10.780075	0.129516	2
-10.734738	0.190592	2
-10.734738	0.121276	2
-10.738210	0.121276	2
-10.831436	0.121276	2
-10.831436	0.141587	2
-10.876521	0.141587	2
-10.876521	0.141587	2
-10.876521	0.022614	2
-10.876521	0.116087	2
-10.876521	0.116087	2
-10.876521	0.260328	2
-10.876521	0.260328	2
-10.876521	0.260328	2
-10.876521	0.029771	2
-10.805834	0.035568	2
-10.805834	0.261649	2
-10.844229	0.261649	2
-10.844229	0.056310	2
-10.844229	0.253082	2
-10.844229	0.162249	2
-10.794817	0.341569	2
-10.779638	0.341569	2
-10.680438	0.052802	2
-10.643078	0.049143	2
-10.672584	0.070192	2
-10.566677	0.135082	2
-10.515685	0.135082	2
-10.586774	0.192598	2
-10.586774	0.192598	2
-10.531044	0.228990	2
-10.531044	0.267507	2
-10.531044	0.426535	2
-10.511938	0.468769	2
-10.511938	0.468769	2
-10.511938	0.203643	2
-10.511938	0.203643	2
-10.511938	0.203643	2
-10.538754	0.185725	2
-10.538754	0.094678	2
-10.538754	0.091594	2
-10.577187	0.091594	1
-10.594858	0.091594	1
-10.564600	0.091594	1
-10.609630	0.091594	1
-10.582171	0.016788	1
-10.468252	0.016788	1
-10.465629	0.016788	1
-10.465629	0.016788	1
-10.465629	0.147939	2
-10.383870	0.147939	2
-10.383870	0.131077	2
-10.351746	0.131077	2
-10.357955	0.131077	2
-10.424405	0.131077	2
-10.424405	0.304039	2
-10.391991	0.304039	2
-10.391991	0.304039	2
-10.391991	0.304039	2
-10.391991	0.304039	2
-10.335913	0.066243	2
-10.335913	0.066243	2
-10.229091	0.066243	1
-10.236258	0.066243	1
-10.279563	0.066243	1
-10.279563	0.030933	1
-10.254399	0.203608	1
-10.244723	0.203608	1
-10.244723	0.485166	1
-10.244723	0.485166	1
-10.244723	0.233154	1
-10.244723	0.039007	2
-10.153220	0.079909	1
-10.104518	0.105506	2
-10.139350	0.105506	2
-10.142592	0.111715	2
-10.142592	0.399767	2
-10.179503	0.399767	2
-10.255597	0.135660	2
-10.268802	0.139754	2
-10.268802	0.205918	2
-10.358913	0.319096	2
-10.358913	0.436530	2
-10.294847	0.454489	2
-10.294847	0.309450	2
-10.242603	0.348397	2
-10.161527	0.446701	1
-10.069825	0.406175	1
-10.121009	0.356904	1
-10.160143	0.267330	1
-10.186219	0.206996	1
-10.186219	0.125151	1
-10.186219	0.125151	1
-10.217262	0.109437	2
-10.185225	0.109437	2
-10.276936	0.236552	2
-10.276936	0.236552	1
-10.276936	0.256080	1
-10.276936	0.218833	1
-10.276936	0.151643	1
-10.269671	0.211241	1
-10.269003	0.030321	1
-10.269003	0.030321	1
-10.269003	0.030321	1
-10.223199	0.030321	1
-10.217107	0.030321	1
-10.158534	0.030321	1
-10.158534	0.030321	1
-10.114143	0.030321	1
-10.114143	0.030321	1
-10.114143	0.069677	1
-10.176251	0.029467	1
-10.137887	0.029467	1
-10.050867	0.029467	1
-10.050867	0.029467	1
-9.985488	0.029467	1
-9.985488	0.029467	1
-9.935411	0.029467	1
-9.906886	0.029467	1
-9.906886	0.029467	1
-9.906886	0.029467	1
-9.949457	0.029467	1
-9.949457	0.029467	1
-9.949457	0.081124	2
-9.880451	0.255269	2
-9.880451	0.320847	2
-9.880451	0.163208	1
-9.880451	0.405610	1
-9.794307	0.311407	1
-9.794307	0.215680	1
-9.794307	0.037792	1
-9.747732	0.037792	1
-9.760004	0.037792	1
-9.716702	0.037792	1
-9.714173	0.041585	1
-9.736952	0.106085	1
-9.698238	0.106085	1
-9.698238	0.106085	1
-9.810448	0.106085	1
-9.800863	0.133163	2
-9.823646	0.024969	2
-9.809111	0.024969	1
-9.699263	0.277745	1
-9.744428	0.106709	1
-9.744428	0.106709	1
-9.729228	0.106709	1
-9.713680	0.106709	1
-9.804088	0.106709	1
-9.857640	0.106709	1
-9.771630	0.106709	1
-9.771630	0.106709	1
-9.748486	0.106709	1
-9.748486	0.106709	1
-9.633368	0.193481	2
-9.633368	0.193481	1
-9.545095	0.295283	1
-9.641546	0.060216	1
-9.641546	0.060216	1
-9.697728	0.060216	1
-9.689830	0.060216	1
-9.689830	0.060895	1
-9.636764	0.060895	1
-9.653348	0.060895	1
-9.653348	0.048936	1
-9.546708	0.048936	1
-9.546708	0.048936	1
-9.546708	0.048936	1
-9.475614	0.053789	2
-9.507081	0.067038	2
-9.516813	0.059355	2
-9.516813	0.104519	2
-9.595432	0.104519	2
-9.595432	0.104519	2
-9.595432	0.104519	2
-9.595432	0.110694	2
-9.566822	0.119098	2
-9.543506	0.119098	2
-9.490615	0.371563	2
-9.578331	0.371563	2
-9.510962	0.298517	2
-9.545754	0.074016	2
-9.545754	0.074016	2
-9.545754	0.220053	2
-9.502075	0.129782	2
-9.620897	0.129782	2
-9.627519	0.129782	2
-9.627519	0.129782	2
-9.544482	0.129782	2
-9.544482	0.193804	2
-9.502648	0.390816	2
-9.502648	0.390816	2
-9.530337	0.660974	2
-9.528703	0.667614	2
-9.456530	0.779205	2
-9.448077	0.817254	2
-9.448077	0.726696	2
-9.448077	0.601015	2
-9.448077	0.308048	2
-9.448077	0.308048	2
-9.492891	0.530339	2
-9.388109	0.574172	2
-9.301166	0.574172	2
-9.301166	0.554182	2
-9.286417	0.282248	2
-9.286417	0.282248	2
-9.286417	0.098335	2
-9.308941	0.107712	2
-9.308941	0.107712	2
-9.380183	0.028913	2
-9.380183	0.155297	2
-9.380183	0.155297	2
-9.319915	0.155297	2
-9.319915	0.056702	2
-9.274140	0.097048	2
-9.205503	0.115754	2
-9.205503	0.114671	2
-9.205503	0.114671	2
-9.252251	0.132685	2
-9.252251	0.132685	2
-9.252251	0.195859	2
-9.347637	0.195859	2
-9.279271	0.195600	2
-9.314193	0.407799	2
-9.314193	0.407799	2
-9.358379	0.407799	2
-9.264622	0.407799	2
-9.348468	0.407799	2
-9.344523	0.326332	2
-9.346513	0.247537	2
-9.346513	0.129940	2
-9.346513	0.129940	2
-9.349890	0.117440	2
-9.231142	0.279722	2
-9.248953	0.358243	2
-9.147041	0.456276	2
-9.164085	0.226335	2
-9.172131	0.226335	2
-9.062824	0.226335	2
-9.023800	0.047813	2
-9.023800	0.269530	2
-9.023800	0.269530	2
-9.046596	0.170616	2
-9.035097	0.271548	2
-9.035097	0.271548	2
-9.035097	0.090441	2
-9.017123	0.098033	2
-8.996918	0.052078	2
-8.996918	0.052078	2
-9.000557	0.193880	2
-9.105705	0.468894	2
-9.105705	0.218211	2
-9.117945	0.091695	2
-9.117945	0.066679	2
-9.177181	0.137965	2
-9.131078	0.185352	2
-9.140303	0.401218	2
-9.154868	0.401218	2
-9.257205	0.401218	2
-9.257205	0.401218	2
-9.259013	0.656029	2
-9.373401	0.750764	2
-9.373401	0.904330	2
-9.341526	0.904330	2
-9.341526	0.785834	2
-9.341526	0.785834	2
-9.341526	0.785834	2
-9.341526	0.886743	2
-9.380920	0.863187	2
-9.341737	0.645648	2
-9.251478	0.645648	2
-9.274596	0.606684	2
-9.274596	0.313448	2
-9.282157	0.419850	2
-9.275505	0.122727	2
-9.275505	0.129758	2
-9.347569	0.129758	2
-9.422853	0.224427	2
-9.323425	0.220990	2
-9.323425	0.190196	2
-9.323425	0.190196	2
-9.408897	0.296772	2
-9.405474	0.296772	2
-9.424321	0.333743	2
-9.424321	0.381921	2
-9.410383	0.521278	2
-9.387606	0.453930	2
-9.387606	0.453930	2
-9.387606	0.278863	2
-9.366719	0.151628	2
-9.393052	0.316099	2
-9.393052	0.244210	2
-9.393052	0.179794	2
-9.393052	0.179794	2
-9.393052	0.179794	2
-9.353785	0.179794	2
-9.353785	0.039033	2
-9.376286	0.214299	2
-9.393154	0.215127	2
-9.461895	0.038532	2
-9.461895	0.110421	2
-9.502427	0.247346	2
-9.440084	0.247346	2
-9.440084	0.370320	2
-9.440084	0.303082	2
-9.440084	0.303082	2
-9.440084	0.171199	2
-9.440084	0.138602	2
-9.435608	0.138602	2
-9.409146	0.266647	2
-9.409146	0.266647	2
-9.524232	0.035739	1
-9.610028	0.035739	1
-9.610028	0.077530	1
-9.614136	0.077530	1
-9.614136	0.077530	1
-9.614136	0.077530	1
-9.614136	0.118209	1
-9.665870	0.032094	1
-9.621637	0.032094	1
-9.617085	0.100307	1
-9.609350	0.100307	1
-9.609350	0.204170	1
-9.546640	0.252676	1
-9.525680	0.252676	1
-9.525680	0.429078	1
-9.540316	0.429078	1
-9.547303	0.233028	1
-9.467730	0.155406	1
-9.475633	0.021904	1
-9.475633	0.021904	1
-9.475633	0.027830	1
-9.424157	0.140148	1
-9.307593	0.101216	1
-9.307593	0.101216	1
-9.307593	0.101216	1
-9.253828	0.103888	1
-9.244781	0.103888	1
-9.244781	0.101107	1
-9.251196	0.145678	1
-9.251196	0.338341	2
-9.251196	0.108533	2
-9.328738	0.044633	2
-9.328738	0.323529	2
-9.328738	0.551742	2
-9.328738	0.551742	2
-9.328738	0.406586	2
-9.328738	0.231333	2
-9.328738	0.231333	2
-9.282075	0.231333	2
-9.373037	0.372928	2
-9.373037	0.446712	2
-9.390232	0.589430	2
-9.407727	0.589430	2
-9.407727	0.451089	2
-9.448863	0.451089	2
-9.448863	0.332216	2
-9.448863	0.332216	2
-9.427959	0.306996	2
-9.427959	0.119896	2
-9.427959	0.103488	2
-9.427959	0.103488	2
-9.427959	0.103488	2
-9.427959	0.103488	2
-9.427959	0.294487	2
-9.430318	0.082492	2
-9.424390	0.094299	2
-9.401699	0.094299	2
-9.413519	0.094299	2
-9.413519	0.094299	2
-9.413519	0.273510	2
-9.418769	0.176661	2
-9.418769	0.176661	2
-9.418769	0.167956	2
-9.418769	0.098887	2
-9.504219	0.098887	2
-9.466854	0.098887	2
-9.570564	0.098887	2
-9.618899	0.114361	2
-9.624657	0.179244	2
-9.590570	0.367707	2
-9.653626	0.620050	2
-9.652484	0.620050	2
-9.564012	0.374325	2
-9.600617	0.389362	2
-9.600617	0.114272	2
-9.600617	0.114272	2
-9.600617	0.060886	2
-9.600617	0.197921	2
-9.688161	0.197921	2
-9.622952	0.395911	2
-9.510277	0.233031	2
-9.510277	0.233031	2
-9.495381	0.343928	2
-9.464471	0.468660	2
-9.526337	0.468660	2
-9.564653	0.569762	2
-9.514477	0.440761	2
-9.402573	0.405494	2
-9.380301	0.354114	2
-9.436887	0.354114	2
-9.416239	0.312934	2
-9.416239	0.421567	2
-9.416239	0.494889	2
-9.463777	0.429083	2
-9.463777	0.429083	2
-9.463777	0.309717	2
-9.372968	0.223720	2
-9.377150	0.212688	2
-9.453287	0.373139	2
-9.453287	0.310305	2
-9.479338	0.297864	2
-9.593683	0.130659	2
-9.593683	0.356351	2
-9.695062	0.381055	2
-9.695062	0.116260	2
-9.779532	0.097307	2
-9.779532	0.097307	2
-9.719586	0.239835	2
-9.719586	0.157360	2
-9.732083	0.157360	2
-9.732083	0.157360	2
-9.642126	0.146081	2
-9.650932	0.051925	2
-9.650932	0.083398	2
-9.650932	0.151051	2
-9.744183	0.100790	2
-9.697836	0.100790	2
-9.697836	0.122600	2
-9.697836	0.122600	2
-9.697836	0.122600	2
-9.644020	0.141056	2
-9.555684	0.326105	1
-9.555684	0.326105	1
-9.555684	0.495379	1
-9.555684	0.627812	1
-9.555684	0.479741	1
-9.486623	0.479741	1
-9.486623	0.209505	1
-9.486623	0.133898	1
-9.486623	0.092513	1
-9.481010	0.214382	1
-9.481010	0.214382	1
-9.535232	0.297499	1
-9.457271	0.104112	1
-9.457271	0.222427	1
-9.456655	0.175497	1
-9.456655	0.175497	2
-9.456655	0.143911	2
-9.356283	0.060229	2
-9.338764	0.043418	1
-9.294494	0.063591	1
-9.261833	0.201473	1
-9.261833	0.154373	1
-9.261833	0.045427	2
-9.313500	0.045427	1
-9.313500	0.162639	1
-9.313500	0.162639	1
-9.313500	0.026662	1
-9.270950	0.283667	1
-9.357395	0.106777	1
-9.397629	0.106777	1
-9.397629	0.181331	1
-9.516940	0.143064	1
-9.426713	0.106719	1
-9.426713	0.010004	1
-9.507953	0.010004	1
-9.418160	0.045953	1
-9.345625	0.045953	1
-9.275753	0.041981	1
-9.275753	0.119803	2
-9.275753	0.148195	2
-9.252636	0.148195	2
-9.252636	0.078729	2
-9.349744	0.078729	2
-9.349744	0.067989	2
-9.321277	0.281746	2
-9.321277	0.049673	2
-9.387366	0.246745	2
-9.361997	0.054796	2
-9.317494	0.067572	2
-9.357018	0.067572	2
-9.357018	0.067572	2
-9.368853	0.141165	2
-9.358010	0.084827	2
-9.291526	0.010294	2
-9.291526	0.065245	2
-9.291526	0.065245	1
-9.356799	0.065245	1
-9.394142	0.140486	1
-9.394142	0.140486	1
-9.382752	0.189224	1
-9.466715	0.195953	1
-9.555103	0.195953	1
-9.576627	0.192726	1
-9.576627	0.041123	1
-9.555098	0.041123	1
-9.625626	0.034294	1
-9.725677	0.022403	1
-9.725677	0.116396	1
-9.770092	0.058390	1
-9.770092	0.058390	1
-9.832614	0.058390	1
-9.713250	0.058390	1
-9.739477	0.058390	1
-9.758289	0.058390	1
-9.758289	0.110619	1
-9.758289	0.203485	1
-9.758289	0.141965	1
-9.775203	0.098868	1
-9.775203	0.098868	1
-9.775203	0.011528	1
-9.775203	0.052109	1
-9.775203	0.052109	1
-9.822576	0.052109	1
-9.860322	0.052109	1
-9.776880	0.052109	1
-9.760214	0.052109	1
-9.817236	0.052109	1
-9.817236	0.052109	1
-9.895166	0.077103	1
-9.856980	0.077103	1
-9.856980	0.077103	1
-9.773655	0.077103	1
-9.797133	0.077103	1
-9.842042	0.077103	1
-9.763095	0.086917	1
-9.763095	0.086917	1
-9.782879	0.086917	1
-9.674187	0.086917	1
-9.674187	0.013080	1
-9.716201	0.013080	1
-9.615848	0.013080	1
-9.649866	0.013080	1
-9.649866	0.013080	1
-9.704291	0.013080	1
-9.688311	0.061310	1
-9.688311	0.099215	1
-9.741880	0.136203	1
-9.741880	0.135746	1
-9.741880	0.135746	1
-9.667545	0.029610	1
-9.759595	0.209313	1
-9.739721	0.127470	1
-9.739721	0.127470	2
-9.756485	0.226483	2
-9.756485	0.216522	2
-9.762256	0.301982	2
-9.790863	0.301982	2
-9.838885	0.371706	2
-9.891019	0.095248	2
-9.908201	0.209227	2
-9.908201	0.337187	2
-9.908201	0.102814	2
-9.955506	0.199485	2
-9.862018	0.199485	2
-9.789974	0.199485	2
-9.751109	0.493724	2
-9.654256	0.363245	2
-9.654256	0.318871	2
-9.654673	0.371349	2
-9.570008	0.456379	2
-9.610504	0.456379	2
-9.610504	0.569433	2
-9.536041	0.569433	2
-9.515122	0.756702	2
-9.515122	0.517626	2
-9.496344	0.815094	2
-9.496344	0.943068	2
-9.544458	0.943068	2
-9.592289	0.943068	2
-9.592289	0.899356	2
-9.704553	0.899356	2
-9.704553	0.899356	2
-9.687384	0.899356	2
-9.742947	0.899356	2
-9.742947	0.899356	2
-9.674494	0.899356	2
-9.674494	0.899356	2
-9.674494	0.690491	2
-9.674494	0.614120	2
-9.674494	0.614120	2
-9.674494	0.513232	2
-9.689713	0.494968	2
-9.689713	0.201857	2
-9.577532	0.439672	2
-9.624983	0.205431	2
-9.624983	0.232159	2
-9.624983	0.217378	2
-9.511109	0.297715	2
-9.543176	0.409352	2
-9.543176	0.452056	2
-9.545302	0.347799	2
-9.545302	0.059662	2
-9.587355	0.059662	2
-9.560582	0.059662	2
-9.591976	0.059662	2
-9.698095	0.093730	2
-9.677177	0.093730	2
-9.725914	0.093730	2
-9.668652	0.102418	2
-9.763630	0.102418	2
-9.813337	0.029858	2
-9.854774	0.119125	2
-9.972492	0.011023	2
-9.972492	0.252765	2
-10.023971	0.183068	2
-10.023971	0.329306	2
-10.023971	0.304983	2
-10.023971	0.304983	2
-9.908537	0.013057	2
-9.908537	0.264768	2
-9.908537	0.233225	2
-9.855184	0.233225	2
-9.855184	0.131793	2
-9.921849	0.257027	2
-10.037432	0.257027	2
-10.033162	0.437321	2
-10.033162	0.293220	2
-10.033162	0.293220	2
-10.033162	0.293220	2
-10.033162	0.293220	2
-10.033162	0.293220	2
-10.033162	0.042666	2
-10.064584	0.042666	2
-10.091033	0.042666	2
-10.102548	0.286121	2
-10.102548	0.287258	2
-10.093426	0.216905	2
-10.093426	0.239028	2
-10.085641	0.239028	1
-10.085641	0.454639	1
-10.045707	0.473797	1
-10.045707	0.296551	1
-10.034928	0.564935	1
-10.034928	0.564935	1
-10.043395	0.625118	1
-10.043395	0.625118	2
-10.071818	0.625118	2
-10.093022	0.601126	2
-10.109106	0.601126	2
-10.204544	0.601126	2
-10.294197	0.886740	2
-10.403423	0.884502	2
-10.403423	0.721997	2
-10.413870	0.721997	2
-10.413870	0.577752	2
-10.413870	0.418352	2
-10.428808	0.451259	2
-10.428808	0.451259	2
-10.428808	0.652378	2
-10.320487	0.766281	2
-10.320487	0.783496	2
-10.380994	0.939771	2
-10.404644	0.939771	2
-10.404644	0.774588	2
-10.418635	0.711320	2
-10.475387	0.426220	2
-10.502899	0.426220	2
-10.470529	0.426220	2
-10.470529	0.152301	2
-10.470529	0.135405	2
-10.470529	0.045709	2
-10.455252	0.299018	2
-10.404518	0.299018	2
-10.291606	0.062557	2
-10.253124	0.166557	2
-10.188673	0.154748	2
-10.177594	0.239547	2
-10.128593	0.239547	2
-10.128593	0.103013	2
-10.128593	0.242091	2
-10.111337	0.254597	2
-10.060278	0.254597	2
-10.012053	0.254597	2
-9.995576	0.098389	2
-9.921684	0.231734	2
-9.921684	0.211976	2
-9.946103	0.059343	2
-9.946103	0.079440	2
-9.946103	0.162237	2
-10.004583	0.199942	2
-10.004583	0.140283	2
-10.067852	0.099615	2
-10.096298	0.099615	2
-10.155846	0.147740	2
-10.146026	0.147740	2
-10.101446	0.147740	2
-10.101446	0.302053	2
-10.131136	0.010404	2
-10.131136	0.172402	2
-10.131136	0.245186	2
-10.023983	0.217937	2
-10.023983	0.083826	2
-10.023983	0.193996	2
-9.962661	0.131126	2
-9.962661	0.044985	2
-9.984900	0.302755	2
-10.074131	0.302755	2
-10.033632	0.305984	2
-10.030747	0.427878	2
-10.030747	0.427878	2
-10.030747	0.427878	2
-10.079747	0.375310	2
-10.079747	0.471795	2
-10.079747	0.289471	2
-10.079747	0.057069	2
-10.153193	0.057069	2
-10.219115	0.193935	2
-10.219115	0.193935	2
-10.172893	0.193935	2
-10.123053	0.042777	2
-10.157524	0.193337	2
-10.250647	0.247238	2
-10.194304	0.013142	2
-10.194304	0.279667	2
-10.194304	0.394135	2
-10.106547	0.650585	2
-10.179338	0.650585	2
-10.204732	0.423023	2
-10.299893	0.267881	2
-10.299893	0.058308	2
-10.334306	0.266939	2
-10.339305	0.200566	2
-10.266792	0.142697	2
-10.324650	0.143426	2
-10.310077	0.143426	2
-10.310077	0.143426	2
-10.310077	0.191656	2
-10.310077	0.063246	2
-10.310077	0.063246	2
-10.331931	0.063246	2
-10.331931	0.169480	2
-10.350140	0.169480	2
-10.271508	0.169480	2
-10.356948	0.020149	2
-10.299787	0.245855	2
-10.299787	0.245855	2
-10.270632	0.245855	2
-10.231716	0.277456	2
-10.231716	0.362767	2
-10.231716	0.420315	2
-10.242658	0.509383	2
-10.204061	0.309952	2
-10.298808	0.188485	2
-10.298808	0.240738	2
-10.362885	0.094583	2
-10.362280	0.094583	2
-10.314663	0.094583	2
-10.314663	0.272513	2
-10.314663	0.058159	2
-10.218350	0.058159	2
-10.152161	0.058159	2
-10.152161	0.058159	2
-10.095267	0.058159	2
-10.095267	0.182113	2
-10.095267	0.207731	2
-10.122032	0.024434	2
-10.033004	0.159173	2
-10.017806	0.395519	2
-10.062059	0.292244	2
-10.038608	0.292244	2
-10.110262	0.298336	2
-10.082448	0.149391	2
-9.964003	0.149391	2
-9.964003	0.149391	2
-9.964003	0.136182	2
-9.950958	0.136182	2
-9.943214	0.126849	2
-9.943214	0.375264	2
-9.943214	0.375264	2
-9.943214	0.136710	2
-10.012246	0.122663	2
-10.010085	0.208302	2
-9.988270	0.065846	2
-9.961237	0.065846	2
-9.961237	0.148973	2
-9.961237	0.075380	2
-9.961237	0.075380	2
-10.006772	0.075380	2
-10.044800	0.195164	2
-9.994652	0.288927	2
-9.893728	0.221401	2
-9.893728	0.221401	2
-9.897241	0.112893	2
-9.890903	0.102778	1
-9.890903	0.102778	1
-9.890903	0.158733	1
-9.890903	0.255850	1
-9.890903	0.111552	1
-9.807553	0.174602	1
-9.807553	0.174602	1
-9.858905	0.174602	1
-9.858905	0.174602	1
-9.807486	0.174602	1
-9.883830	0.160387	1
-9.947349	0.034716	1
-9.992566	0.034716	1
-10.041380	0.034716	1
-10.041380	0.034716	1
-10.112327	0.057092	1
-10.112327	0.057092	1
-10.031410	0.150166	1
-10.031410	0.150166	1
-10.038082	0.056504	1
-9.994793	0.056504	1
-9.994547	0.056504	1
-9.994547	0.114921	1
-9.994547	0.114921	1
-9.994547	0.114921	1
-9.953505	0.072064	1
-10.051269	0.072064	1
-9.975043	0.072064	1
-9.919665	0.081001	1
-9.884070	0.132035	1
-9.884070	0.069672	1
-9.920347	0.069672	1
-9.878825	0.069672	1
-9.878825	0.069672	1
-9.878825	0.069672	1
-9.855587	0.069672	1
-9.876132	0.069672	1
-9.757974	0.069672	1
-9.703009	0.187223	2
-9.703009	0.204622	1
-9.752937	0.429022	1
-9.855121	0.328351	1
-9.843396	0.310651	1
-9.797431	0.310651	1
-9.745963	0.087901	1
-9.652859	0.087901	1
-9.641949	0.087901	1
-9.676832	0.185657	1
-9.676832	0.429905	1
-9.676832	0.404134	1
-9.650150	0.404134	1
-9.531619	0.138895	1
-9.479393	0.103198	1
-9.479393	0.103198	1
-9.537118	0.103198	1
-9.514470	0.025009	1
-9.500389	0.025009	1
-9.554972	0.176645	1
-9.554972	0.063507	1
-9.554972	0.063507	1
-9.554972	0.063507	1
-9.554972	0.034660	1
-9.573102	0.034660	1
-9.670225	0.034660	1
-9.670225	0.097449	1
-9.670225	0.086027	1
-9.670225	0.086027	1
-9.700114	0.050262	1
-9.684411	0.050262	1
-9.684411	0.050262	2
-9.711946	0.050262	1
-9.711946	0.026112	1
-9.626974	0.211118	1
-9.599377	0.363893	1
-9.599377	0.392223	1
-9.492699	0.371916	1
-9.447750	0.371916	1
-9.496525	0.288643	1
-9.496525	0.021216	1
-9.496525	0.021216	1
-9.496525	0.021216	1
-9.488593	0.021216	1
-9.421602	0.021216	1
-9.429512	0.021216	1
-9.429512	0.021216	1
-9.355016	0.021216	1
-9.355156	0.012669	1
-9.355156	0.012669	1
-9.355156	0.012669	1
-9.355156	0.044757	1
-9.355156	0.044757	1
-9.253700	0.044757	1
-9.242016	0.044757	1
-9.169521	0.070801	1
-9.147448	0.070801	1
-9.064380	0.070801	1
-9.103884	0.070801	1
-9.103884	0.070801	1
-9.114626	0.231663	2
-9.114626	0.191741	2
-9.145479	0.182951	2
-9.145479	0.228823	1
-9.145479	0.328950	1
-9.095492	0.328950	1
-9.095492	0.328950	1
-9.095492	0.328950	1
-9.018027	0.124999	1
-9.016549	0.084513	1
-9.016549	0.021001	1
-8.972654	0.136922	1
-9.012905	0.136922	1
-9.012905	0.232628	1
-9.017767	0.231502	1
-9.092528	0.231502	1
-9.092528	0.073015	1
-9.004906	0.073015	1
-9.038856	0.116535	1
-9.043685	0.181312	1
-9.033401	0.181312	1
-9.097481	0.020805	1
-9.143914	0.128409	1
-9.090148	0.211276	1
-9.038675	0.211276	1
-8.976611	0.258464	1
-8.976611	0.170871	1
-8.932001	0.170871	1
-8.932001	0.170871	1
-8.932001	0.170871	2
-8.932001	0.026815	2
-8.958952	0.099319	2
-8.958952	0.099319	2
-8.958952	0.106703	2
-9.007180	0.106703	2
-9.007180	0.130715	2
-9.061993	0.168706	2
-9.158387	0.168706	2
-9.102642	0.168706	2
-9.102642	0.375942	2
-9.187535	0.375942	2
-9.187535	0.375942	2
-9.077840	0.179911	2
-9.114139	0.141676	2
-9.114139	0.141676	2
-9.088085	0.278179	2
-9.088085	0.278179	2
-9.088085	0.367991	2
-9.088085	0.571607	2
-9.030864	0.571607	2
-9.038425	0.571607	2
-8.930418	0.550664	2
-8.930418	0.525169	2
-8.967177	0.473965	2
-8.967177	0.441322	2
-8.967177	0.416438	2
-8.978417	0.473119	2
-9.062139	0.473119	2
-9.062139	0.473119	2
-8.985354	0.288511	2
-9.028266	0.172389	2
-8.965610	0.172389	2
-9.076223	0.029889	1
-9.076223	0.029889	1
-9.060053	0.029889	1
-9.060053	0.029889	1
-9.060053	0.029889	1
-8.958032	0.029889	1
-8.958032	0.029889	1
-8.958032	0.029889	1
-8.917222	0.037111	1
-8.917222	0.037111	1
-8.917222	0.037111	1
-8.917222	0.037111	2
-9.007646	0.294259	2
-8.966641	0.024714	2
-9.023409	0.100837	2
-9.023409	0.117238	2
-9.023409	0.117238	2
-9.032778	0.117238	1
-9.120261	0.117238	1
-9.146356	0.117238	1
-9.225701	0.044240	1
-9.225701	0.044240	1
-9.122846	0.044240	1
-9.122846	0.044240	1
-9.122846	0.044240	1
-9.121419	0.163351	1
-9.121419	0.021150	1
-9.151537	0.308295	2
-9.151537	0.353889	2
-9.151537	0.079372	2
-9.072596	0.046119	2
-9.095564	0.210197	2
-9.081614	0.210197	2
-9.101948	0.210197	2
-9.036952	0.210197	2
-9.036952	0.210197	2
-9.036952	0.418809	2
-9.036952	0.568348	2
-9.011735	0.688504	1
-9.011735	0.688504	1
-8.997472	0.688504	1
-9.005051	0.536987	1
-9.061914	0.582601	1
-9.039585	0.840943	1
-8.941559	0.856721	1
-8.964224	0.681696	1
-8.900885	0.673078	2
-8.998830	0.801875	2
-8.998830	0.801875	2
-9.002728	0.801875	2
-9.002728	0.801875	2
-9.068218	0.784486	2
-9.091672	0.831847	2
-9.095439	0.831847	2
-9.094798	0.731830	2
-9.094798	0.490519	2
-8.978193	0.212374	2
-8.978193	0.241271	2
-8.963409	0.241271	2
-9.058174	0.241271	2
-9.058174	0.241271	2
-9.034325	0.205285	2
-8.932065	0.205285	2
-8.932065	0.205285	2
-8.932065	0.276920	2
-8.932065	0.276920	2
-8.932065	0.326301	1
-8.932065	0.326301	1
-8.950718	0.326301	1
-8.950718	0.326301	1
-8.950718	0.160256	1
-9.001042	0.035963	1
-9.001042	0.035963	1
-8.989335	0.035963	1
-8.989335	0.028929	1
-8.870675	0.028929	1
-8.870675	0.163129	2
-8.841670	0.163129	2
-8.841670	0.340865	2
-8.800678	0.340865	2
-8.800678	0.340865	2
-8.898304	0.356925	2
-8.853225	0.289856	2
-8.783429	0.132401	2
-8.783429	0.119784	2
-8.850845	0.077150	2
-8.942170	0.077150	2
-8.918770	0.077150	1
-8.925195	0.072099	1
-8.880158	0.072099	1
-8.880158	0.072099	1
-8.880158	0.059935	1
-8.823083	0.059935	1
-8.794908	0.191656	2
-8.848062	0.121959	2
-8.848062	0.221663	2
-8.824781	0.067765	2
-8.836952	0.218528	2
-8.752041	0.218528	2
